question_id,question_type,policy,budget_bytes,k,gold_retained,hit_at_k,hit_at_k_given_retained,used_bytes_end,n_items_retained,ingested,evictions,retrieved_session_ids,gold_session_ids
2788b940,multi-session,lfu,98304,5,1.0,1.0,1.0,91267,7,47,40,"[""answer_8f6b938d_4"", ""answer_8f6b938d_2"", ""708e39b6_1"", ""44202c74_2"", ""f862d1b6_1""]","[""answer_8f6b938d_1"", ""answer_8f6b938d_3"", ""answer_8f6b938d_4"", ""answer_8f6b938d_2""]"
60bf93ed,multi-session,lfu,98304,5,0.0,0.0,0.0,95392,8,51,43,"[""0e297c49"", ""d467e3fd"", ""84f80d64"", ""498970f0"", ""388c5534_3""]","[""answer_e0956e0a_1"", ""answer_e0956e0a_2""]"
9d25d4e0,multi-session,lfu,98304,5,0.0,0.0,0.0,88269,7,44,37,"[""37beb8da"", ""dd345e24_1"", ""5f558dee_1"", ""sharegpt_oy3hj4w_21"", ""fb410a0b""]","[""answer_fcff2dc4_2"", ""answer_fcff2dc4_1"", ""answer_fcff2dc4_3""]"
129d1232,multi-session,lfu,98304,5,1.0,1.0,1.0,86729,6,48,42,"[""answer_1de862d6_2"", ""5e4bb245_2"", ""bf3aebdb_1"", ""4a006b77"", ""49b78a55_2""]","[""answer_1de862d6_1"", ""answer_1de862d6_3"", ""answer_1de862d6_2""]"
60472f9c,multi-session,lfu,98304,5,0.0,0.0,0.0,87599,7,45,38,"[""b1815b81"", ""3929e6cc_2"", ""c44d1533_2"", ""33da50d0_1"", ""ultrachat_126217""]","[""answer_e7fe8c8b_1"", ""answer_e7fe8c8b_2"", ""answer_e7fe8c8b_3""]"
gpt4_194be4b3,multi-session,lfu,98304,5,1.0,1.0,1.0,96901,10,44,34,"[""460c2850_3"", ""ultrachat_474217"", ""answer_3826dc55_4"", ""43558c5f"", ""212ce1f4_4""]","[""answer_3826dc55_1"", ""answer_3826dc55_3"", ""answer_3826dc55_5"", ""answer_3826dc55_2"", ""answer_3826dc55_4""]"
a9f6b44c,multi-session,lfu,98304,5,0.0,0.0,0.0,93062,8,45,37,"[""d4ee4710"", ""aa3406a3_1"", ""6351589f_1"", ""9daf69c1"", ""e03c71c5_1""]","[""answer_cc021f81_2"", ""answer_cc021f81_3"", ""answer_cc021f81_1""]"
d851d5ba,multi-session,lfu,98304,5,0.0,0.0,0.0,92530,9,46,37,"[""9272a6a2_1"", ""d77d4ac9_1"", ""sharegpt_0uqrKIO_0"", ""47183c60_3"", ""sharegpt_OLc5cYf_363""]","[""answer_5cdf9bd2_2"", ""answer_5cdf9bd2_1"", ""answer_5cdf9bd2_3"", ""answer_5cdf9bd2_4""]"
5a7937c8,multi-session,lfu,98304,5,1.0,1.0,1.0,96301,10,42,32,"[""answer_4cef8a3c_2"", ""b70ac29f_2"", ""a55a5afc_3"", ""sharegpt_n42dRB1_0"", ""f602a764_5""]","[""answer_4cef8a3c_3"", ""answer_4cef8a3c_1"", ""answer_4cef8a3c_2""]"
gpt4_ab202e7f,multi-session,lfu,98304,5,1.0,1.0,1.0,97244,8,46,38,"[""2d6f97aa_2"", ""answer_728deb4d_4"", ""78c82e0e_3"", ""ultrachat_147876"", ""29bc69b3""]","[""answer_728deb4d_5"", ""answer_728deb4d_2"", ""answer_728deb4d_3"", ""answer_728deb4d_1"", ""answer_728deb4d_4""]"
gpt4_e05b82a6,multi-session,lfu,98304,5,1.0,1.0,1.0,91739,8,46,38,"[""answer_6350aa4f_4"", ""415ce32d"", ""ultrachat_256330"", ""ultrachat_480545"", ""6d52ee93_3""]","[""answer_6350aa4f_1"", ""answer_6350aa4f_2"", ""answer_6350aa4f_3"", ""answer_6350aa4f_4""]"
gpt4_731e37d7,multi-session,lfu,98304,5,0.0,0.0,0.0,88939,7,48,41,"[""07820595_1"", ""261235d1"", ""66081c0f_1"", ""3c674f2f_2"", ""baa5b468_3""]","[""answer_826d51da_3"", ""answer_826d51da_4"", ""answer_826d51da_2"", ""answer_826d51da_1""]"
edced276,multi-session,lfu,98304,5,0.0,0.0,0.0,94654,8,46,38,"[""f584ba36_2"", ""c08dc62c_1"", ""0dc2efcc_2"", ""ultrachat_233891"", ""b6a75780""]","[""answer_60e8941a_2"", ""answer_60e8941a_1""]"
10d9b85a,multi-session,lfu,98304,5,1.0,1.0,1.0,97545,10,44,34,"[""cbd1fe79_2"", ""45823393_2"", ""96f8be8b_1"", ""answer_e0585cb5_1"", ""ultrachat_114490""]","[""answer_e0585cb5_2"", ""answer_e0585cb5_1""]"
e3038f8c,multi-session,lfu,98304,5,0.0,0.0,0.0,96577,9,45,36,"[""e3d4f89e_3"", ""sharegpt_u67Oja3_13"", ""18c2f8e3_3"", ""42fcd744_1"", ""ultrachat_392094""]","[""answer_b6018747_2"", ""answer_b6018747_4"", ""answer_b6018747_1"", ""answer_b6018747_3""]"
2b8f3739,multi-session,lfu,98304,5,1.0,1.0,1.0,87572,6,47,41,"[""answer_23759615_1"", ""answer_23759615_3"", ""67d6f18f_1"", ""52ccfdfa"", ""0d0a89dc_1""]","[""answer_23759615_2"", ""answer_23759615_3"", ""answer_23759615_1""]"
1a8a66a6,multi-session,lfu,98304,5,0.0,0.0,0.0,94712,10,51,41,"[""02042eab_2"", ""dc71023e"", ""5eed6833_2"", ""333df99d"", ""sharegpt_tyukJll_27""]","[""answer_2bd23659_3"", ""answer_2bd23659_2"", ""answer_2bd23659_4"", ""answer_2bd23659_1""]"
c2ac3c61,multi-session,lfu,98304,5,1.0,1.0,1.0,95398,11,53,42,"[""answer_923c0221_2"", ""0c483a3c"", ""ultrachat_151832"", ""518d26d3_4"", ""sharegpt_qL1FpI2_0""]","[""answer_923c0221_1"", ""answer_923c0221_2""]"
bf659f65,multi-session,lfu,98304,5,1.0,1.0,1.0,89583,9,52,43,"[""258645ba_3"", ""ultrachat_87167"", ""answer_7726e7e9_2"", ""385a60c8_3"", ""9d480413_5""]","[""answer_7726e7e9_1"", ""answer_7726e7e9_3"", ""answer_7726e7e9_2""]"
gpt4_372c3eed,multi-session,lfu,98304,5,1.0,1.0,1.0,95836,9,45,36,"[""4d04b866"", ""answer_35c5419d_1"", ""0d396995_1"", ""ultrachat_400797"", ""1b0d3a67""]","[""answer_35c5419d_3"", ""answer_35c5419d_2"", ""answer_35c5419d_1""]"
gpt4_2f91af09,multi-session,lfu,98304,5,1.0,1.0,1.0,95388,12,53,41,"[""answer_669318cf_3"", ""9b85a31d_1"", ""ultrachat_296153"", ""288e7d30"", ""sharegpt_7jNclxT_45""]","[""answer_669318cf_2"", ""answer_669318cf_1"", ""answer_669318cf_3""]"
81507db6,multi-session,lfu,98304,5,0.0,0.0,0.0,91333,8,50,42,"[""sharegpt_Caxpnd3_9"", ""ultrachat_162129"", ""f0d960e7"", ""sharegpt_gmOSkOC_0"", ""f74cc019""]","[""answer_da3c1266_3"", ""answer_da3c1266_4"", ""answer_da3c1266_1"", ""answer_da3c1266_5"", ""answer_da3c1266_2""]"
88432d0a_abs,multi-session,lfu,98304,5,1.0,0.0,0.0,92620,8,44,36,"[""1e215f06"", ""07d33eaa"", ""sharegpt_Dqqhs5C_0"", ""e7dfb55e"", ""ultrachat_126315""]","[""answer_733e443a_abs_1"", ""answer_733e443a_abs_3"", ""answer_733e443a_abs_2"", ""answer_733e443a_abs_4""]"
80ec1f4f_abs,multi-session,lfu,98304,5,1.0,1.0,1.0,93045,8,44,36,"[""answer_990c8992_abs_1"", ""ultrachat_187094"", ""f8501ef5_2"", ""sharegpt_9dKNTQo_0"", ""9a9fdec9""]","[""answer_990c8992_abs_2"", ""answer_990c8992_abs_3"", ""answer_990c8992_abs_1""]"
eeda8a6d_abs,multi-session,lfu,98304,5,0.0,0.0,0.0,96705,9,49,40,"[""f4eaef47"", ""c21e20ce"", ""ultrachat_544853"", ""ultrachat_156831"", ""sharegpt_u58X6c3_0""]","[""answer_3e5fea0e_abs_2"", ""answer_3e5fea0e_abs_1""]"
60bf93ed_abs,multi-session,lfu,98304,5,0.0,0.0,0.0,88210,9,51,42,"[""36d5bbde_1"", ""sharegpt_yIFExGF_0"", ""f550a835_2"", ""ultrachat_313637"", ""b4ee9f6b""]","[""answer_e0956e0a_abs_2"", ""answer_e0956e0a_abs_1""]"
edced276_abs,multi-session,lfu,98304,5,0.0,0.0,0.0,96493,10,47,37,"[""ultrachat_211643"", ""ultrachat_410709"", ""ultrachat_110295"", ""1da2160a_2"", ""sharegpt_vxtdwAg_0""]","[""answer_60e8941a_abs_1"", ""answer_60e8941a_abs_2""]"
gpt4_372c3eed_abs,multi-session,lfu,98304,5,0.0,0.0,0.0,94006,7,44,37,"[""85dec0b4_1"", ""6a720945_1"", ""sharegpt_MyC3qr1_0"", ""21996cbe"", ""f002a741_2""]","[""answer_35c5419d_abs_3"", ""answer_35c5419d_abs_1"", ""answer_35c5419d_abs_2""]"
8a2466db,single-session-preference,lfu,98304,5,0.0,0.0,0.0,95864,12,50,38,"[""3d0c9f89_1"", ""898bef66"", ""76967d22"", ""sharegpt_i33zh1e_15"", ""ultrachat_386461""]","[""answer_edb03329""]"
06878be2,single-session-preference,lfu,98304,5,0.0,0.0,0.0,87076,7,48,41,"[""3e9fce53_1"", ""ultrachat_31347"", ""ultrachat_556731"", ""465e7ef9"", ""347bd498""]","[""answer_555dfb94""]"
75832dbd,single-session-preference,lfu,98304,5,0.0,0.0,0.0,97744,10,48,38,"[""47ec1674_2"", ""sharegpt_GrLzv0V_262"", ""2bac8799_3"", ""ultrachat_74821"", ""ultrachat_299979""]","[""answer_d87a6ef8""]"
0edc2aef,single-session-preference,lfu,98304,5,1.0,1.0,1.0,95199,9,46,37,"[""f20e72e4_1"", ""08ca1f31_2"", ""answer_d586e9cd"", ""sharegpt_DWorlZE_0"", ""610299eb_1""]","[""answer_d586e9cd""]"
35a27287,single-session-preference,lfu,98304,5,0.0,0.0,0.0,84026,10,51,41,"[""465f0d1b_1"", ""880ee13e"", ""e4a1b565_2"", ""c9b1c309_4"", ""ultrachat_510702""]","[""answer_9b182436""]"
32260d93,single-session-preference,lfu,98304,5,1.0,1.0,1.0,91150,10,46,36,"[""answer_0250ae1c"", ""573dc24b_1"", ""sharegpt_H4jw5s7_39"", ""sharegpt_WYQSZ3n_0"", ""02b99ec3_2""]","[""answer_0250ae1c""]"
195a1a1b,single-session-preference,lfu,98304,5,1.0,1.0,1.0,97734,8,46,38,"[""answer_6dc4305e"", ""9f12daa1_1"", ""ed9dad6c_2"", ""d03b6a05_2"", ""eaebcc81_2""]","[""answer_6dc4305e""]"
afdc33df,single-session-preference,lfu,98304,5,0.0,0.0,0.0,93596,9,46,37,"[""afa0c2e7_2"", ""0b0bc8ae_2"", ""9b70268c"", ""8a9a28cc"", ""ultrachat_373194""]","[""answer_8549e5e0""]"
caf03d32,single-session-preference,lfu,98304,5,1.0,1.0,1.0,96295,8,51,42,"[""answer_2fc6aabb"", ""ec806228"", ""eb0d8dc1_6"", ""5b39cd66_1"", ""b591b912_2""]","[""answer_2fc6aabb""]"
54026fce,single-session-preference,lfu,98304,5,0.0,0.0,0.0,97595,11,49,38,"[""ef2e4f61_1"", ""ba944cdc"", ""cca30919"", ""d60381f2_1"", ""9733011f_1""]","[""answer_f7b22c66""]"
06f04340,single-session-preference,lfu,98304,5,0.0,0.0,0.0,97024,13,55,42,"[""de1f4aec_2"", ""sharegpt_wNKWso6_0"", ""4fba4832_1"", ""ultrachat_423867"", ""ultrachat_350502""]","[""answer_92d5f7cd""]"
6b7dfb22,single-session-preference,lfu,98304,5,0.0,0.0,0.0,90848,7,45,38,"[""56859d37"", ""3a980e89_4"", ""009c1517_1"", ""53e028b3_1"", ""be581797""]","[""answer_f6502d0f""]"
1a1907b4,single-session-preference,lfu,98304,5,0.0,0.0,0.0,89856,9,48,39,"[""4e3da326_1"", ""3dced3e9_1"", ""30c293bc"", ""65b01f7c"", ""ultrachat_476776""]","[""answer_719502eb""]"
09d032c9,single-session-preference,lfu,98304,5,0.0,0.0,0.0,90393,7,43,36,"[""612e23f1"", ""e8bfacec_2"", ""87e8ec02"", ""f27e27f9_2"", ""sharegpt_bp4xiTU_0""]","[""answer_b10dce5e""]"
38146c39,single-session-preference,lfu,98304,5,0.0,0.0,0.0,91439,9,46,37,"[""87aaee77"", ""87472dfd_3"", ""42234f98"", ""2ed8bd4a_2"", ""2bfcaf4f_2""]","[""answer_772472c8""]"
d24813b1,single-session-preference,lfu,98304,5,0.0,0.0,0.0,91411,6,44,38,"[""084802f9_3"", ""d8e33f5c_abs_1"", ""33994682_1"", ""35dcacdc_5"", ""sharegpt_tntUB4J_0""]","[""answer_7c0ade93""]"
57f827a0,single-session-preference,lfu,98304,5,0.0,0.0,0.0,97542,11,51,40,"[""670ca40e"", ""1fc5074c_2"", ""60e8941a_abs_1"", ""ultrachat_90878"", ""ultrachat_18651""]","[""answer_1bde8d3b""]"
95228167,single-session-preference,lfu,98304,5,0.0,0.0,0.0,93183,11,49,38,"[""b916da64_2"", ""sharegpt_1hqnE9g_0"", ""e2691068"", ""0bac2789"", ""sharegpt_fwXicqL_262""]","[""answer_5e613445""]"
505af2f5,single-session-preference,lfu,98304,5,0.0,0.0,0.0,93762,11,53,42,"[""af631aa3_1"", ""0e193841_8"", ""f92b37c2_2"", ""629f17b4_2"", ""sharegpt_cjulkGS_15""]","[""answer_f3164f2c""]"
75f70248,single-session-preference,lfu,98304,5,0.0,0.0,0.0,93469,9,42,33,"[""2d74df23_4"", ""adb1f904"", ""ultrachat_32122"", ""c1d13b9e"", ""sharegpt_ijZ2Bps_0""]","[""answer_8ee04a2e""]"
d6233ab6,single-session-preference,lfu,98304,5,0.0,0.0,0.0,83303,8,44,36,"[""d850eba6_2"", ""7af38385_2"", ""c927ffbb"", ""cb05ed10"", ""e064120a""]","[""answer_b0fac439""]"
1da05512,single-session-preference,lfu,98304,5,0.0,0.0,0.0,86858,8,47,39,"[""f2565b3b_2"", ""aea71da3_2"", ""5dac7cc2_2"", ""370bf05f_1"", ""f57e382c""]","[""answer_4d3be2ab""]"
fca70973,single-session-preference,lfu,98304,5,1.0,1.0,1.0,89193,7,45,38,"[""fc005760"", ""answer_a1e169b1"", ""99b061c5_1"", ""sharegpt_lSeiu11_0"", ""sharegpt_Yuw2LhQ_4""]","[""answer_a1e169b1""]"
b6025781,single-session-preference,lfu,98304,5,0.0,0.0,0.0,97734,10,47,37,"[""89d49715_2"", ""79987901_2"", ""d6f2cbe7_2"", ""e1220dda_2"", ""sharegpt_9XlbWvL_0""]","[""answer_8414cc57""]"
a89d7624,single-session-preference,lfu,98304,5,0.0,0.0,0.0,98029,10,49,39,"[""fd778d8e"", ""de11db87_1"", ""733e443a_4"", ""ultrachat_320782"", ""9d5af57c_2""]","[""answer_8f15ac24""]"
b0479f84,single-session-preference,lfu,98304,5,0.0,0.0,0.0,84383,9,48,39,"[""79019170_1"", ""9090b1f0_2"", ""1cde7ee4_1"", ""ultrachat_30787"", ""ultrachat_419825""]","[""answer_30f63ddb""]"
1d4e3b97,single-session-preference,lfu,98304,5,1.0,1.0,1.0,90050,7,45,38,"[""7c9732ff_1"", ""12b6f0f1_3"", ""7e6bcfa7_2"", ""answer_e6b6353d"", ""d5a8d732_3""]","[""answer_e6b6353d""]"
07b6f563,single-session-preference,lfu,98304,5,0.0,0.0,0.0,94029,10,52,42,"[""0ac1a6f9_2"", ""ultrachat_573623"", ""55c267aa"", ""fd18e0dd_2"", ""ultrachat_243739""]","[""answer_d03098f9""]"
1c0ddc50,single-session-preference,lfu,98304,5,0.0,0.0,0.0,86510,8,51,43,"[""ultrachat_387846"", ""ultrachat_530021"", ""bdf33c73_2"", ""ebc1319b"", ""sharegpt_fVpT6Aa_35""]","[""answer_8da8c7e0""]"
0a34ad58,single-session-preference,lfu,98304,5,0.0,0.0,0.0,88473,7,42,35,"[""38e81260_1"", ""8f589040_3"", ""5c0574b1"", ""90342357_3"", ""b4c5414d_2""]","[""answer_cebb7159""]"
d3ab962e,multi-session,lfu,98304,5,0.0,0.0,0.0,96052,10,49,39,"[""aa235649_1"", ""1980bbfa_2"", ""a1d698f1_3"", ""007e7d81_4"", ""ultrachat_503039""]","[""answer_5237bb0b_2"", ""answer_5237bb0b_1""]"
2311e44b,multi-session,lfu,98304,5,1.0,1.0,1.0,91908,11,50,39,"[""answer_bf633415_1"", ""b5b8f8f9_3"", ""ultrachat_402313"", ""ultrachat_220386"", ""84fedd9f_2""]","[""answer_bf633415_2"", ""answer_bf633415_1""]"
cc06de0d,multi-session,lfu,98304,5,0.0,0.0,0.0,92928,9,42,33,"[""48451c59"", ""66ffbb8b_1"", ""4ad63a03_3"", ""d3971322_1"", ""sharegpt_Oh17jQD_0""]","[""answer_4fb01417_2"", ""answer_4fb01417_1""]"
a11281a2,multi-session,lfu,98304,5,0.0,0.0,0.0,96820,11,50,39,"[""60f10fd3"", ""18bd780b_1"", ""sharegpt_MHOFGzU_17"", ""ultrachat_375204"", ""2f8eacad_2""]","[""answer_c69ee1f9_2"", ""answer_c69ee1f9_1""]"
4f54b7c9,multi-session,lfu,98304,5,1.0,1.0,1.0,90354,8,45,37,"[""answer_50940cb7_1"", ""0bcf2555_1"", ""663337ce_1"", ""aafe556c"", ""3826dc55_5""]","[""answer_50940cb7_2"", ""answer_50940cb7_1""]"
85fa3a3f,multi-session,lfu,98304,5,0.0,0.0,0.0,95444,10,47,37,"[""0d66562c_1"", ""a4b223a7_1"", ""22b628f5_2"", ""f7200c88_2"", ""83f89c02""]","[""answer_dcb18b9b_2"", ""answer_dcb18b9b_1""]"
9aaed6a3,multi-session,lfu,98304,5,0.0,0.0,0.0,92973,10,51,41,"[""3f9f66f1_1"", ""2e89bd03_1"", ""1bf761b8_2"", ""sharegpt_3vbo1lF_0"", ""ultrachat_456062""]","[""answer_353d3c6d_2"", ""answer_353d3c6d_1""]"
1f2b8d4f,multi-session,lfu,98304,5,0.0,0.0,0.0,82620,8,51,43,"[""d3ee5958_2"", ""c8c64252"", ""ultrachat_571561"", ""sharegpt_z2MpvCJ_0"", ""sharegpt_vGxp8Hq_0""]","[""answer_d8454588_1"", ""answer_d8454588_2""]"
e6041065,multi-session,lfu,98304,5,1.0,1.0,1.0,87038,10,45,35,"[""answer_4eb6d671_1"", ""ec616e7e_4"", ""b7dca8f1_1"", ""ultrachat_454267"", ""5ca6f483_1""]","[""answer_4eb6d671_2"", ""answer_4eb6d671_1""]"
51c32626,multi-session,lfu,98304,5,1.0,1.0,1.0,94390,10,51,41,"[""answer_58820c75_2"", ""2ec2813b_1"", ""b38766c1_3"", ""ultrachat_47633"", ""28269633_1""]","[""answer_58820c75_1"", ""answer_58820c75_2""]"
d905b33f,multi-session,lfu,98304,5,0.0,0.0,0.0,95569,10,48,38,"[""8b69d1ae"", ""666ec3e5"", ""ultrachat_115048"", ""ultrachat_381881"", ""9334f70b_1""]","[""answer_85a77c48_2"", ""answer_85a77c48_1""]"
7405e8b1,multi-session,lfu,98304,5,0.0,0.0,0.0,90415,8,48,40,"[""3a4012a5_1"", ""sharegpt_ggNonjT_0"", ""380a9d4d_1"", ""e40d733b_2"", ""39adc97c_2""]","[""answer_80323f3f_1"", ""answer_80323f3f_2""]"
f35224e0,multi-session,lfu,98304,5,1.0,1.0,1.0,94743,12,53,41,"[""answer_e9bb9500_1"", ""fd7becaf_1"", ""ultrachat_197446"", ""45a80dd8_1"", ""ultrachat_38487""]","[""answer_e9bb9500_2"", ""answer_e9bb9500_1""]"
6456829e,multi-session,lfu,98304,5,1.0,1.0,1.0,97573,12,47,35,"[""answer_743f03a1_1"", ""answer_743f03a1_2"", ""ultrachat_518760"", ""42bcee92_1"", ""ultrachat_494325""]","[""answer_743f03a1_2"", ""answer_743f03a1_1""]"
a4996e51,multi-session,lfu,98304,5,1.0,1.0,1.0,96686,9,48,39,"[""answer_feb5f98a_2"", ""082b7e52_2"", ""aa8ebe6c"", ""16bd5ea5_1"", ""b1d9eb66_3""]","[""answer_feb5f98a_1"", ""answer_feb5f98a_2""]"
3c1045c8,multi-session,lfu,98304,5,0.0,0.0,0.0,95527,9,52,43,"[""b52f03a1_1"", ""89d84b83"", ""8db0ab95_1"", ""sharegpt_NTHvrGV_0"", ""ultrachat_299649""]","[""answer_c8cc60d6_2"", ""answer_c8cc60d6_1""]"
60036106,multi-session,lfu,98304,5,1.0,1.0,1.0,85813,8,44,36,"[""answer_e552e1f9_2"", ""answer_e552e1f9_1"", ""sharegpt_ckvrgF1_99"", ""sharegpt_WZsMUFm_19"", ""ultrachat_98500""]","[""answer_e552e1f9_1"", ""answer_e552e1f9_2""]"
681a1674,multi-session,lfu,98304,5,0.0,0.0,0.0,82969,7,49,42,"[""f1cf6f00_2"", ""sharegpt_8Kzmn95_0"", ""d81e853b"", ""ultrachat_472062"", ""0c0790ab_1""]","[""answer_3be95d43_1"", ""answer_3be95d43_2""]"
e25c3b8d,multi-session,lfu,98304,5,0.0,0.0,0.0,92077,8,48,40,"[""90fea364_1"", ""ff201786_1"", ""ba80721c"", ""92780636_1"", ""ca66a8ee_1""]","[""answer_6702277b_1"", ""answer_6702277b_2""]"
4adc0475,multi-session,lfu,98304,5,0.0,0.0,0.0,86183,7,45,38,"[""183d2822_1"", ""723ecbb4_1"", ""sharegpt_XNJ0U4B_13"", ""f4e2933b"", ""73a4321f""]","[""answer_6efce493_1"", ""answer_6efce493_2""]"
4bc144e2,multi-session,lfu,98304,5,1.0,1.0,1.0,85494,9,48,39,"[""answer_9ef115d4_2"", ""42bcee92_2"", ""2e2ae792_1"", ""ultrachat_380790"", ""60207b41_3""]","[""answer_9ef115d4_1"", ""answer_9ef115d4_2""]"
ef66a6e5,multi-session,lfu,98304,5,0.0,0.0,0.0,91921,8,45,37,"[""502b6b52_4"", ""59a6150d_4"", ""9863a1c8_3"", ""3aa868c7_1"", ""d54fb0e0_2""]","[""answer_f7fd1029_2"", ""answer_f7fd1029_1""]"
5025383b,multi-session,lfu,98304,5,1.0,1.0,1.0,97487,9,46,37,"[""answer_688f9a3f_2"", ""answer_688f9a3f_1"", ""2b8fe437_1"", ""ultrachat_150500"", ""de293134_1""]","[""answer_688f9a3f_1"", ""answer_688f9a3f_2""]"
a1cc6108,multi-session,lfu,98304,5,0.0,0.0,0.0,86433,8,43,35,"[""7285299a_4"", ""ac72b02a_2"", ""3c3a9042_4"", ""sharegpt_jpiaPoJ_29"", ""5b5eb39b_1""]","[""answer_17dc2f5b_2"", ""answer_17dc2f5b_1""]"
9ee3ecd6,multi-session,lfu,98304,5,1.0,1.0,1.0,85065,11,50,39,"[""answer_66c23110_2"", ""6d9d5941"", ""c6bb96ce_3"", ""sharegpt_13VyV6c_0"", ""ultrachat_143345""]","[""answer_66c23110_1"", ""answer_66c23110_2""]"
3fdac837,multi-session,lfu,98304,5,1.0,1.0,1.0,93990,10,44,34,"[""c927ffbb"", ""43a8152b_2"", ""5ea77adc"", ""ultrachat_541439"", ""answer_419d21d5_1""]","[""answer_419d21d5_2"", ""answer_419d21d5_1""]"
91b15a6e,multi-session,lfu,98304,5,0.0,0.0,0.0,92027,11,49,37,"[""d7cffd42_2"", ""4c039bd7_1"", ""476115d3"", ""sharegpt_oaI61oX_15"", ""ultrachat_338803""]","[""answer_5404a208_1"", ""answer_5404a208_2""]"
27016adc,multi-session,lfu,98304,5,0.0,0.0,0.0,95664,10,45,35,"[""1a555998"", ""28ea20bf"", ""591c5a4c_1"", ""sharegpt_xVLCiCX_45"", ""1001e757_3""]","[""answer_a37bdf22_2"", ""answer_a37bdf22_1""]"
720133ac,multi-session,lfu,98304,5,1.0,1.0,1.0,87384,9,47,38,"[""answer_c9dfeaea_2"", ""0cf86cbe_2"", ""959e6cb0_7"", ""sharegpt_uuMpgpX_23"", ""3418b277_5""]","[""answer_c9dfeaea_1"", ""answer_c9dfeaea_2""]"
77eafa52,multi-session,lfu,98304,5,0.0,0.0,0.0,97004,11,51,40,"[""ultrachat_309057"", ""sharegpt_qEukY6n_14"", ""f87fea58_1"", ""10ffeb8f_1"", ""0c4841ee""]","[""answer_33c251f0_2"", ""answer_33c251f0_1""]"
8979f9ec,multi-session,lfu,98304,5,0.0,0.0,0.0,96868,8,43,35,"[""f8de4e92_3"", ""bcc9382a_2"", ""e2cd250e_2"", ""b71ce5ca"", ""ultrachat_562471""]","[""answer_35e36341_1"", ""answer_35e36341_2""]"
0100672e,multi-session,lfu,98304,5,1.0,1.0,1.0,87290,8,49,41,"[""answer_35c9798c_1"", ""ultrachat_384134"", ""7294438c"", ""ultrachat_489289"", ""e2c16483_4""]","[""answer_35c9798c_2"", ""answer_35c9798c_1""]"
a96c20ee,multi-session,lfu,98304,5,0.0,0.0,0.0,87996,11,51,40,"[""3e19c52e_3"", ""ultrachat_389020"", ""32e292f2"", ""f0e71553_1"", ""ultrachat_534703""]","[""answer_ef84b994_1"", ""answer_ef84b994_2""]"
92a0aa75,multi-session,lfu,98304,5,0.0,0.0,0.0,98085,8,42,34,"[""2bdd78cb_1"", ""ultrachat_178564"", ""dbefb778_1"", ""35456e0c_2"", ""173e2e47""]","[""answer_6cb8f792_1"", ""answer_6cb8f792_2""]"
3fe836c9,multi-session,lfu,98304,5,1.0,1.0,1.0,97617,9,45,36,"[""answer_1bb63ea5_1"", ""e41b78c7_3"", ""a3cfa973"", ""ba184a34"", ""ultrachat_119387""]","[""answer_1bb63ea5_2"", ""answer_1bb63ea5_1""]"
1c549ce4,multi-session,lfu,98304,5,0.0,0.0,0.0,92545,10,45,35,"[""d743153b_2"", ""sharegpt_3D7Qpuq_14"", ""ultrachat_171892"", ""35f052f9_2"", ""a5ab6ba7_1""]","[""answer_4cb841a8_1"", ""answer_4cb841a8_2""]"
6c49646a,multi-session,lfu,98304,5,0.0,0.0,0.0,87795,8,43,35,"[""0e6e2ba5"", ""3a5f63f4"", ""6155addd_2"", ""4d1b9b0d_2"", ""ultrachat_319350""]","[""answer_cc1ced21_2"", ""answer_cc1ced21_1""]"
1192316e,multi-session,lfu,98304,5,0.0,0.0,0.0,98038,8,42,34,"[""sharegpt_CgSBl4g_0"", ""f6ed7fa9_3"", ""52c6d59a_4"", ""7708ddaf_1"", ""66e58c90_3""]","[""answer_e184e4c3_2"", ""answer_e184e4c3_1""]"
0ea62687,multi-session,lfu,98304,5,0.0,0.0,0.0,88798,7,43,36,"[""e05efcd2"", ""e22d6aef_1"", ""e22fd738_5"", ""2fd28490_1"", ""sharegpt_fA5LBZU_11""]","[""answer_dc5e537d_1"", ""answer_dc5e537d_2""]"
67e0d0f2,multi-session,lfu,98304,5,0.0,0.0,0.0,92094,12,52,40,"[""c98b4753_1"", ""9316aae3_2"", ""298382a6_2"", ""sharegpt_GJpf1ou_0"", ""ultrachat_572310""]","[""answer_3a5010af_2"", ""answer_3a5010af_1""]"
bb7c3b45,multi-session,lfu,98304,5,1.0,1.0,1.0,86448,9,47,38,"[""answer_de64539a_2"", ""0c061750_1"", ""ultrachat_221165"", ""0287c177_1"", ""3891baea_4""]","[""answer_de64539a_1"", ""answer_de64539a_2""]"
ba358f49,multi-session,lfu,98304,5,0.0,0.0,0.0,88036,9,41,32,"[""4ea6f550"", ""8db0ab95_1"", ""sharegpt_WH87XhV_0"", ""9de29219_1"", ""91c71874_2""]","[""answer_cbd08e3c_1"", ""answer_cbd08e3c_2""]"
61f8c8f8,multi-session,lfu,98304,5,0.0,0.0,0.0,92048,8,48,40,"[""4da24fe5_2"", ""375e27b9_1"", ""76ea58ed_1"", ""e10846c4"", ""ultrachat_115130""]","[""answer_872e8da2_2"", ""answer_872e8da2_1""]"
