question_id,question_type,policy,budget_bytes,k,gold_retained,hit_at_k,hit_at_k_given_retained,used_bytes_end,n_items_retained,ingested,evictions,retrieved_session_ids,gold_session_ids
gpt4_d84a3211,multi-session,lru,262144,10,1.0,1.0,1.0,253934,25,48,23,"[""answer_2880eb6c_3"", ""e2b5e2cc_1"", ""4889cd54_1"", ""6acb2499"", ""51ec01a4"", ""13c55c69_1"", ""sharegpt_qHNCIfF_0"", ""8f6b938d_4"", ""31c3ae74"", ""d1b9993e_2""]","[""answer_2880eb6c_2"", ""answer_2880eb6c_4"", ""answer_2880eb6c_1"", ""answer_2880eb6c_3""]"
aae3761f,multi-session,lru,262144,10,1.0,1.0,1.0,255313,26,47,21,"[""answer_526354c8_2"", ""b192ae00_2"", ""f2ce866d_3"", ""0e193841_10"", ""sharegpt_8I9vH7n_7"", ""ultrachat_266173"", ""c58fa3aa"", ""d576152e_2"", ""sharegpt_ynLoh9N_0"", ""b0da5097_1""]","[""answer_526354c8_1"", ""answer_526354c8_3"", ""answer_526354c8_2""]"
gpt4_f2262a51,multi-session,lru,262144,10,0.0,0.0,0.0,247599,25,45,20,"[""c0d6fa6f_2"", ""2aeb1268"", ""ultrachat_421897"", ""sharegpt_eoEbthf_0"", ""5fb3b5ac"", ""dd81b163_1"", ""f2ffaf25"", ""ultrachat_139167"", ""sharegpt_ab6IEma_0"", ""8db0ab95_2""]","[""answer_55a6940c_3"", ""answer_55a6940c_1"", ""answer_55a6940c_2""]"
dd2973ad,multi-session,lru,262144,10,1.0,1.0,1.0,258070,28,49,21,"[""answer_f9de4602_2"", ""sharegpt_O6NO7Vo_9"", ""answer_f9de4602_1"", ""f2ce92b2_2"", ""e720dbe2"", ""ultrachat_26627"", ""1a70d1f3_2"", ""ultrachat_478199"", ""ultrachat_23269"", ""266ba230""]","[""answer_f9de4602_2"", ""answer_f9de4602_1""]"
c4a1ceb8,multi-session,lru,262144,10,1.0,1.0,1.0,256424,25,49,24,"[""answer_56d02cab_1"", ""ba9f938b_2"", ""40c77045"", ""cef33b28_1"", ""c6c987b7"", ""answer_56d02cab_2"", ""6d6ffac5"", ""d0091194"", ""1dc2b670_2"", ""ultrachat_258332""]","[""answer_56d02cab_3"", ""answer_56d02cab_4"", ""answer_56d02cab_2"", ""answer_56d02cab_1""]"
gpt4_a56e767c,multi-session,lru,262144,10,1.0,1.0,1.0,247747,24,48,24,"[""88c8df0e_3"", ""answer_cf9e3940_3"", ""7a819e6f_1"", ""ultrachat_2223"", ""ultrachat_299782"", ""d175e4c6"", ""32da578d_2"", ""ultrachat_257906"", ""ultrachat_92398"", ""dac54d1e_1""]","[""answer_cf9e3940_2"", ""answer_cf9e3940_1"", ""answer_cf9e3940_3""]"
6cb6f249,multi-session,lru,262144,10,1.0,1.0,1.0,248598,20,41,21,"[""answer_a4204937_1"", ""ultrachat_404221"", ""9b6db1a9_2"", ""67620dbc_2"", ""answer_a4204937_2"", ""e81ede8d"", ""ultrachat_374192"", ""44ae7596_1"", ""f0e71553_5"", ""579b27c1""]","[""answer_a4204937_2"", ""answer_a4204937_1""]"
46a3abf7,multi-session,lru,262144,10,1.0,1.0,1.0,254510,26,50,24,"[""be133e38_1"", ""28eb86ab"", ""ultrachat_234796"", ""8acfa731"", ""answer_c65042d7_1"", ""baa5b468_3"", ""2917b130_1"", ""f0aefff8"", ""4fe91719_2"", ""c37d1365_1""]","[""answer_c65042d7_3"", ""answer_c65042d7_2"", ""answer_c65042d7_1""]"
36b9f61e,multi-session,lru,262144,10,1.0,1.0,1.0,260612,24,47,23,"[""answer_ef74281f_3"", ""e05baf83_2"", ""5829ab38"", ""fd6f60f0_3"", ""d6f5639a_1"", ""b283f9eb_5"", ""sharegpt_EGgKdBw_0"", ""e419b7c3_3"", ""5ace87df_2"", ""56911dc5_4""]","[""answer_ef74281f_2"", ""answer_ef74281f_1"", ""answer_ef74281f_3""]"
28dc39ac,multi-session,lru,262144,10,1.0,1.0,1.0,249001,18,38,20,"[""answer_8d015d9d_1"", ""6ccadc2b"", ""a7cd1c0f_1"", ""69306993_2"", ""answer_8d015d9d_4"", ""2aa01951_2"", ""bfa499f7"", ""7b40cc76"", ""42bcee92_2"", ""3f5df138_1""]","[""answer_8d015d9d_3"", ""answer_8d015d9d_5"", ""answer_8d015d9d_2"", ""answer_8d015d9d_4"", ""answer_8d015d9d_1""]"
gpt4_2f8be40d,multi-session,lru,262144,10,1.0,1.0,1.0,257088,23,46,23,"[""answer_e7b0637e_3"", ""sharegpt_L64rHOA_0"", ""acda6a4e_4"", ""cb1f962f_4"", ""81b971b8_2"", ""a1f67b3b"", ""ultrachat_165123"", ""sharegpt_qevDNvo_0"", ""sharegpt_8oP0XzQ_39"", ""cbd08e3c_abs_2""]","[""answer_e7b0637e_2"", ""answer_e7b0637e_1"", ""answer_e7b0637e_3""]"
2e6d26dc,multi-session,lru,262144,10,1.0,1.0,1.0,256078,25,54,29,"[""sharegpt_vXNQZ2I_0"", ""ultrachat_541982"", ""ultrachat_549356"", ""29695e1c_1"", ""sharegpt_Wt2YDZs_35"", ""answer_fa526fc0_2"", ""9d1779e4"", ""f863a648_1"", ""1bf266f7_2"", ""ultrachat_435802""]","[""answer_fa526fc0_4"", ""answer_fa526fc0_3"", ""answer_fa526fc0_1"", ""answer_fa526fc0_2""]"
gpt4_15e38248,multi-session,lru,262144,10,1.0,1.0,1.0,255936,23,46,23,"[""answer_8858d9dc_2"", ""answer_8858d9dc_4"", ""sharegpt_mm9tc5g_0"", ""ec616e7e_5"", ""c9763bff"", ""13947b64_2"", ""263efe64_1"", ""answer_8858d9dc_1"", ""8c9bc932_2"", ""18807892_1""]","[""answer_8858d9dc_3"", ""answer_8858d9dc_1"", ""answer_8858d9dc_4"", ""answer_8858d9dc_2""]"
88432d0a,multi-session,lru,262144,10,1.0,1.0,1.0,260944,23,45,22,"[""1c8832b4_2"", ""answer_733e443a_2"", ""c9d35c00_2"", ""ca0553dd_1"", ""ultrachat_351103"", ""ultrachat_122782"", ""bb2180e9_1"", ""5392fe9f"", ""ultrachat_353903"", ""ultrachat_414980""]","[""answer_733e443a_3"", ""answer_733e443a_4"", ""answer_733e443a_2"", ""answer_733e443a_1""]"
80ec1f4f,multi-session,lru,262144,10,1.0,1.0,1.0,249568,22,46,24,"[""answer_990c8992_2"", ""answer_990c8992_3"", ""answer_990c8992_1"", ""f6ce25ef"", ""d935c3b7"", ""b909542d_1"", ""78c80155_2"", ""b6018747_3"", ""ultrachat_497987"", ""2a95f614_1""]","[""answer_990c8992_2"", ""answer_990c8992_1"", ""answer_990c8992_3""]"
d23cf73b,multi-session,lru,262144,10,1.0,1.0,1.0,255767,27,51,23,"[""answer_5a0d28f8_2"", ""answer_5a0d28f8_1"", ""answer_5a0d28f8_3"", ""be0962fb_1"", ""ea909af1"", ""9e21d6ab_2"", ""ultrachat_283390"", ""ultrachat_445074"", ""20ea9554_2"", ""9705c90b""]","[""answer_5a0d28f8_4"", ""answer_5a0d28f8_2"", ""answer_5a0d28f8_3"", ""answer_5a0d28f8_1""]"
gpt4_7fce9456,multi-session,lru,262144,10,1.0,1.0,1.0,255797,20,44,24,"[""answer_a679a86a_1"", ""answer_a679a86a_4"", ""1da409cd_1"", ""answer_a679a86a_3"", ""e7497c07_1"", ""sharegpt_lz0ys5C_19"", ""e49ed9d3_2"", ""answer_a679a86a_2"", ""cca30919"", ""67154fb2_1""]","[""answer_a679a86a_5"", ""answer_a679a86a_4"", ""answer_a679a86a_2"", ""answer_a679a86a_3"", ""answer_a679a86a_1""]"
d682f1a2,multi-session,lru,262144,10,1.0,1.0,1.0,259943,26,47,21,"[""answer_c008e5df_3"", ""sharegpt_E7VUcfj_0"", ""d7f9742a_2"", ""58335f60_2"", ""answer_c008e5df_2"", ""c37e7b4f_2"", ""6e2cca63_8"", ""ultrachat_282701"", ""d471d03e_1"", ""ultrachat_220592""]","[""answer_c008e5df_1"", ""answer_c008e5df_2"", ""answer_c008e5df_3""]"
7024f17c,multi-session,lru,262144,10,1.0,1.0,1.0,257125,24,47,23,"[""3c12ff0c"", ""sharegpt_rshCiS5_1"", ""answer_a21f3697_3"", ""b4f28f96_1"", ""b7f69a7d_1"", ""385683f0_1"", ""ultrachat_156121"", ""79326902_2"", ""ultrachat_115552"", ""b5ef63be_2""]","[""answer_a21f3697_1"", ""answer_a21f3697_2"", ""answer_a21f3697_3""]"
gpt4_5501fe77,multi-session,lru,262144,10,1.0,1.0,1.0,255841,24,45,21,"[""answer_203bf3fa_3"", ""answer_203bf3fa_1"", ""7a2c618c_1"", ""answer_203bf3fa_2"", ""656ed034"", ""631e4016"", ""f1a97415_3"", ""sharegpt_i0DVEdP_0"", ""9b083158_2"", ""1410aa4b_1""]","[""answer_203bf3fa_1"", ""answer_203bf3fa_3"", ""answer_203bf3fa_2""]"
gpt4_2ba83207,multi-session,lru,262144,10,1.0,1.0,1.0,252505,26,53,27,"[""answer_6a3b5c13_1"", ""answer_6a3b5c13_4"", ""answer_6a3b5c13_2"", ""answer_6a3b5c13_3"", ""ultrachat_385963"", ""f379d356_2"", ""c3052781"", ""58d66fec"", ""e40c7fd3_3"", ""4ad63a03_2""]","[""answer_6a3b5c13_3"", ""answer_6a3b5c13_1"", ""answer_6a3b5c13_2"", ""answer_6a3b5c13_4""]"
2318644b,multi-session,lru,262144,10,1.0,1.0,1.0,259262,21,41,20,"[""6ec23dc5_1"", ""answer_eaa8e3ef_2"", ""69306993_2"", ""920f808b"", ""fcae5c39_2"", ""sharegpt_11WxPMZ_0"", ""ultrachat_66041"", ""89607aae"", ""6e0b32d1_1"", ""e44e42dd""]","[""answer_eaa8e3ef_1"", ""answer_eaa8e3ef_2""]"
2ce6a0f2,multi-session,lru,262144,10,1.0,1.0,1.0,257852,23,47,24,"[""answer_901a6763_4"", ""c1634164_2"", ""ultrachat_355740"", ""ultrachat_192754"", ""9a297400_2"", ""ultrachat_506245"", ""answer_901a6763_1"", ""2cfb48f2_4"", ""sharegpt_JFnk7nk_0"", ""ultrachat_481278""]","[""answer_901a6763_2"", ""answer_901a6763_4"", ""answer_901a6763_1"", ""answer_901a6763_3""]"
gpt4_d12ceb0e,multi-session,lru,262144,10,1.0,1.0,1.0,258175,25,45,20,"[""2f23dd1a"", ""2fe5510e_3"", ""answer_2504635e_1"", ""a1166ecc_3"", ""85a1c17b_1"", ""f0c6ddb9_2"", ""sharegpt_f7HEpin_0"", ""fa460b49_2"", ""31dc9d66_3"", ""cb2f5565_4""]","[""answer_2504635e_3"", ""answer_2504635e_2"", ""answer_2504635e_1""]"
00ca467f,multi-session,lru,262144,10,1.0,1.0,1.0,256880,22,47,25,"[""answer_39900a0a_1"", ""4a5ee697_1"", ""10857212_2"", ""6395ae23_1"", ""8d1f9505"", ""ultrachat_239705"", ""e4cb6c56"", ""07942c06"", ""4bd257c0"", ""36828c66_1""]","[""answer_39900a0a_3"", ""answer_39900a0a_2"", ""answer_39900a0a_1""]"
b3c15d39,multi-session,lru,262144,10,1.0,1.0,1.0,251176,29,51,22,"[""answer_05d808e6_2"", ""3a888fd6"", ""78c9a68b_1"", ""a16a4158"", ""5d4ff8db_1"", ""bd00a24d_2"", ""8d25b813_1"", ""bd26a341"", ""6be23caa"", ""7bb01253""]","[""answer_05d808e6_1"", ""answer_05d808e6_2""]"
gpt4_31ff4165,multi-session,lru,262144,10,1.0,1.0,1.0,261212,21,42,21,"[""answer_02b63d04_3"", ""5cc9e1ed_3"", ""answer_02b63d04_4"", ""6aa87dc3"", ""fd29aa98_1"", ""e8d36ff3"", ""6e9ca33f"", ""answer_02b63d04_2"", ""63f8f5a8"", ""sharegpt_pyK55Br_11""]","[""answer_02b63d04_1"", ""answer_02b63d04_5"", ""answer_02b63d04_2"", ""answer_02b63d04_3"", ""answer_02b63d04_4""]"
eeda8a6d,multi-session,lru,262144,10,1.0,1.0,1.0,260417,26,49,23,"[""sharegpt_PTZ2ime_0"", ""45fa8f75"", ""ea67b29e_1"", ""answer_3e5fea0e_2"", ""cf7aad73_3"", ""be6eb800"", ""sharegpt_kRkQrRx_0"", ""ultrachat_59413"", ""ultrachat_410014"", ""921eae43""]","[""answer_3e5fea0e_1"", ""answer_3e5fea0e_2""]"
2788b940,multi-session,lru,262144,10,1.0,1.0,1.0,258022,24,47,23,"[""answer_8f6b938d_4"", ""544fe66c_2"", ""answer_8f6b938d_2"", ""answer_8f6b938d_3"", ""821242cd_3"", ""ultrachat_567558"", ""ultrachat_538712"", ""9d5af57c_4"", ""708e39b6_1"", ""44202c74_2""]","[""answer_8f6b938d_1"", ""answer_8f6b938d_3"", ""answer_8f6b938d_4"", ""answer_8f6b938d_2""]"
60bf93ed,multi-session,lru,262144,10,0.0,0.0,0.0,258329,25,51,26,"[""a200b713_2"", ""0e297c49"", ""d467e3fd"", ""6414f676_4"", ""619e96bc"", ""84f80d64"", ""29194fbe_2"", ""498970f0"", ""388c5534_3"", ""ultrachat_390071""]","[""answer_e0956e0a_1"", ""answer_e0956e0a_2""]"
9d25d4e0,multi-session,lru,262144,10,1.0,1.0,1.0,257512,22,44,22,"[""answer_fcff2dc4_3"", ""answer_fcff2dc4_1"", ""37beb8da"", ""a4b774c4"", ""2366adbc"", ""90ab88de"", ""ca555919_3"", ""dd345e24_1"", ""ultrachat_234169"", ""39911f94""]","[""answer_fcff2dc4_2"", ""answer_fcff2dc4_1"", ""answer_fcff2dc4_3""]"
129d1232,multi-session,lru,262144,10,1.0,1.0,1.0,255589,26,48,22,"[""answer_1de862d6_2"", ""answer_1de862d6_3"", ""5e4bb245_2"", ""bf3aebdb_1"", ""32833e0b_2"", ""1ab255ba_1"", ""sharegpt_De0lanR_0"", ""sharegpt_dVOH7pn_0"", ""ultrachat_356885"", ""ultrachat_504395""]","[""answer_1de862d6_1"", ""answer_1de862d6_3"", ""answer_1de862d6_2""]"
60472f9c,multi-session,lru,262144,10,1.0,1.0,1.0,261335,23,45,22,"[""answer_e7fe8c8b_1"", ""b1815b81"", ""answer_e7fe8c8b_3"", ""answer_e7fe8c8b_2"", ""10eafdb9_1"", ""3929e6cc_2"", ""7b74d32d_3"", ""sharegpt_kF8hHMt_45"", ""c44d1533_2"", ""33da50d0_1""]","[""answer_e7fe8c8b_1"", ""answer_e7fe8c8b_2"", ""answer_e7fe8c8b_3""]"
gpt4_194be4b3,multi-session,lru,262144,10,1.0,1.0,1.0,255734,24,44,20,"[""ultrachat_58180"", ""460c2850_3"", ""ultrachat_474217"", ""answer_3826dc55_4"", ""59dc866c_1"", ""43558c5f"", ""212ce1f4_4"", ""sharegpt_UbMVpdp_137"", ""ultrachat_321185"", ""ultrachat_533755""]","[""answer_3826dc55_1"", ""answer_3826dc55_3"", ""answer_3826dc55_5"", ""answer_3826dc55_2"", ""answer_3826dc55_4""]"
a9f6b44c,multi-session,lru,262144,10,1.0,1.0,1.0,253128,23,45,22,"[""answer_cc021f81_1"", ""4e1059f9"", ""d4ee4710"", ""aa3406a3_1"", ""1126be1e_1"", ""b7e36cc5_2"", ""f5cf8815_1"", ""3489fa38_2"", ""ultrachat_279504"", ""6351589f_1""]","[""answer_cc021f81_2"", ""answer_cc021f81_3"", ""answer_cc021f81_1""]"
d851d5ba,multi-session,lru,262144,10,1.0,1.0,1.0,260933,24,46,22,"[""answer_5cdf9bd2_4"", ""answer_5cdf9bd2_3"", ""68ace657_2"", ""456b95c0_1"", ""9272a6a2_1"", ""d77d4ac9_1"", ""sharegpt_0uqrKIO_0"", ""47183c60_3"", ""sharegpt_OLc5cYf_363"", ""ultrachat_420197""]","[""answer_5cdf9bd2_2"", ""answer_5cdf9bd2_1"", ""answer_5cdf9bd2_3"", ""answer_5cdf9bd2_4""]"
5a7937c8,multi-session,lru,262144,10,1.0,1.0,1.0,252013,24,42,18,"[""answer_4cef8a3c_2"", ""b70ac29f_2"", ""a55a5afc_3"", ""sharegpt_1rIk8tS_17"", ""answer_4cef8a3c_1"", ""sharegpt_n42dRB1_0"", ""f602a764_5"", ""a76e7e3c_4"", ""ultrachat_377263"", ""df54d2be""]","[""answer_4cef8a3c_3"", ""answer_4cef8a3c_1"", ""answer_4cef8a3c_2""]"
gpt4_ab202e7f,multi-session,lru,262144,10,1.0,1.0,1.0,257900,24,46,22,"[""2d6f97aa_2"", ""answer_728deb4d_4"", ""78c82e0e_3"", ""ultrachat_433876"", ""answer_728deb4d_3"", ""dcafb5b3_5"", ""ultrachat_147876"", ""29bc69b3"", ""ultrachat_162838"", ""answer_728deb4d_1""]","[""answer_728deb4d_5"", ""answer_728deb4d_2"", ""answer_728deb4d_3"", ""answer_728deb4d_1"", ""answer_728deb4d_4""]"
gpt4_e05b82a6,multi-session,lru,262144,10,1.0,1.0,1.0,252504,23,46,23,"[""answer_6350aa4f_4"", ""88e01130_1"", ""answer_6350aa4f_3"", ""aed6b1b6_1"", ""b405d3d8_1"", ""f2d7486b"", ""386f6df9"", ""a5ed0cb8"", ""415ce32d"", ""ultrachat_256330""]","[""answer_6350aa4f_1"", ""answer_6350aa4f_2"", ""answer_6350aa4f_3"", ""answer_6350aa4f_4""]"
gpt4_731e37d7,multi-session,lru,262144,10,1.0,1.0,1.0,257541,25,48,23,"[""answer_826d51da_1"", ""07820595_1"", ""c5b6d7b1"", ""261235d1"", ""66081c0f_1"", ""3c674f2f_2"", ""baa5b468_3"", ""c566edbb_3"", ""sharegpt_Yuw2LhQ_25"", ""ultrachat_109542""]","[""answer_826d51da_3"", ""answer_826d51da_4"", ""answer_826d51da_2"", ""answer_826d51da_1""]"
edced276,multi-session,lru,262144,10,0.0,0.0,0.0,251988,23,46,23,"[""59a6150d_3"", ""f584ba36_2"", ""5726dc37_2"", ""f5e28561_4"", ""c08dc62c_1"", ""0dc2efcc_2"", ""e4bbcd5f_4"", ""ultrachat_378743"", ""c569eba9_2"", ""ultrachat_162203""]","[""answer_60e8941a_2"", ""answer_60e8941a_1""]"
10d9b85a,multi-session,lru,262144,10,1.0,1.0,1.0,261301,24,44,20,"[""cbd1fe79_2"", ""45823393_2"", ""96f8be8b_1"", ""answer_e0585cb5_2"", ""answer_e0585cb5_1"", ""d79173aa_1"", ""9c5fa973"", ""4e59fb02_2"", ""faac3c60"", ""ultrachat_114490""]","[""answer_e0585cb5_2"", ""answer_e0585cb5_1""]"
e3038f8c,multi-session,lru,262144,10,0.0,0.0,0.0,261196,22,45,23,"[""sharegpt_hgGAUvu_0"", ""a3d8e134_2"", ""941d586a"", ""4629287b"", ""85846900_2"", ""e3d4f89e_3"", ""sharegpt_u67Oja3_13"", ""18c2f8e3_3"", ""42fcd744_1"", ""45918b44_1""]","[""answer_b6018747_2"", ""answer_b6018747_4"", ""answer_b6018747_1"", ""answer_b6018747_3""]"
2b8f3739,multi-session,lru,262144,10,1.0,1.0,1.0,251093,23,47,24,"[""c075835c"", ""answer_23759615_1"", ""answer_23759615_3"", ""67d6f18f_1"", ""2154c810_1"", ""0e193841_7"", ""51fe163e_3"", ""cbf94525_3"", ""a76e7e3c_6"", ""5392fe9f""]","[""answer_23759615_2"", ""answer_23759615_3"", ""answer_23759615_1""]"
1a8a66a6,multi-session,lru,262144,10,1.0,1.0,1.0,256160,27,51,24,"[""02042eab_2"", ""ultrachat_456324"", ""dc71023e"", ""5eed6833_2"", ""333df99d"", ""answer_2bd23659_1"", ""sharegpt_P01BTRw_0"", ""ultrachat_280864"", ""d6792df8"", ""ultrachat_139366""]","[""answer_2bd23659_3"", ""answer_2bd23659_2"", ""answer_2bd23659_4"", ""answer_2bd23659_1""]"
c2ac3c61,multi-session,lru,262144,10,1.0,1.0,1.0,258126,29,53,24,"[""answer_923c0221_2"", ""0c483a3c"", ""ultrachat_151832"", ""518d26d3_4"", ""cf10b8ec"", ""sharegpt_qL1FpI2_0"", ""b403d6f0_4"", ""e11e9a6d"", ""02592f97_1"", ""ed0dd360_2""]","[""answer_923c0221_1"", ""answer_923c0221_2""]"
bf659f65,multi-session,lru,262144,10,1.0,1.0,1.0,260144,28,52,24,"[""258645ba_3"", ""ultrachat_87167"", ""answer_7726e7e9_2"", ""385a60c8_3"", ""9d480413_5"", ""a47fae3e"", ""ultrachat_109086"", ""ultrachat_447131"", ""answer_7726e7e9_3"", ""9e2e32c1_3""]","[""answer_7726e7e9_1"", ""answer_7726e7e9_3"", ""answer_7726e7e9_2""]"
gpt4_372c3eed,multi-session,lru,262144,10,1.0,1.0,1.0,254777,24,45,21,"[""4d04b866"", ""answer_35c5419d_1"", ""ff454885"", ""c95f88fd_1"", ""b33a9cb7"", ""0d396995_1"", ""bc1f1051_5"", ""ultrachat_400797"", ""afffd8ec_3"", ""4d1125f9_2""]","[""answer_35c5419d_3"", ""answer_35c5419d_2"", ""answer_35c5419d_1""]"
gpt4_2f91af09,multi-session,lru,262144,10,1.0,1.0,1.0,261581,29,53,24,"[""answer_669318cf_3"", ""answer_669318cf_1"", ""51c82c8e_2"", ""9b85a31d_1"", ""ultrachat_245457"", ""ultrachat_296153"", ""288e7d30"", ""49b78a55_1"", ""d75245ea"", ""sharegpt_7jNclxT_45""]","[""answer_669318cf_2"", ""answer_669318cf_1"", ""answer_669318cf_3""]"
81507db6,multi-session,lru,262144,10,1.0,1.0,1.0,251213,24,50,26,"[""answer_da3c1266_2"", ""answer_da3c1266_5"", ""42fa05d3"", ""sharegpt_Caxpnd3_9"", ""ultrachat_162129"", ""ultrachat_39307"", ""cbdbcfbc_1"", ""0f6b9698_2"", ""e46a5384"", ""f0d960e7""]","[""answer_da3c1266_3"", ""answer_da3c1266_4"", ""answer_da3c1266_1"", ""answer_da3c1266_5"", ""answer_da3c1266_2""]"
88432d0a_abs,multi-session,lru,262144,10,1.0,1.0,1.0,251339,23,44,21,"[""752b10e6_2"", ""1e215f06"", ""answer_733e443a_abs_2"", ""sharegpt_Ht6euhs_96"", ""4eff1baa"", ""8e5b0424"", ""09d8b29e_1"", ""07d33eaa"", ""31ca5871_1"", ""sharegpt_Dqqhs5C_0""]","[""answer_733e443a_abs_1"", ""answer_733e443a_abs_3"", ""answer_733e443a_abs_2"", ""answer_733e443a_abs_4""]"
80ec1f4f_abs,multi-session,lru,262144,10,1.0,1.0,1.0,253382,21,44,23,"[""answer_990c8992_abs_1"", ""ultrachat_187094"", ""cd6be104_3"", ""f8501ef5_2"", ""sharegpt_9dKNTQo_0"", ""ultrachat_141711"", ""080a4000_3"", ""8e1e841c_1"", ""sharegpt_7uSzi6w_0"", ""ultrachat_544442""]","[""answer_990c8992_abs_2"", ""answer_990c8992_abs_3"", ""answer_990c8992_abs_1""]"
eeda8a6d_abs,multi-session,lru,262144,10,1.0,1.0,1.0,260062,24,49,25,"[""f4eaef47"", ""answer_3e5fea0e_abs_1"", ""da71721f"", ""99883f38_3"", ""5a4c6387"", ""sharegpt_YpleI8A_285"", ""d15d2899_4"", ""7257e85f_1"", ""44ba5b71_2"", ""c21e20ce""]","[""answer_3e5fea0e_abs_2"", ""answer_3e5fea0e_abs_1""]"
60bf93ed_abs,multi-session,lru,262144,10,1.0,1.0,1.0,262079,29,51,22,"[""answer_e0956e0a_abs_1"", ""0944933f_1"", ""36d5bbde_1"", ""answer_e0956e0a_abs_2"", ""2946bf12"", ""sharegpt_yIFExGF_0"", ""f550a835_2"", ""841da171_2"", ""cdf068b1_3"", ""ultrachat_313637""]","[""answer_e0956e0a_abs_2"", ""answer_e0956e0a_abs_1""]"
edced276_abs,multi-session,lru,262144,10,0.0,0.0,0.0,245134,25,47,22,"[""a7a64da9_3"", ""0d2c6b95_2"", ""b9e0c58b_1"", ""b68a96c0_2"", ""508d552e_7"", ""24b91514_2"", ""ultrachat_211643"", ""ultrachat_410709"", ""ultrachat_110295"", ""1da2160a_2""]","[""answer_60e8941a_abs_1"", ""answer_60e8941a_abs_2""]"
gpt4_372c3eed_abs,multi-session,lru,262144,10,0.0,0.0,0.0,259463,21,44,23,"[""85dec0b4_1"", ""b0a9de7f_1"", ""6a720945_1"", ""54aa4875"", ""39948bcf_1"", ""084cba20"", ""e820c138_2"", ""b372c1e4_2"", ""3214139b_1"", ""091aa510_5""]","[""answer_35c5419d_abs_3"", ""answer_35c5419d_abs_1"", ""answer_35c5419d_abs_2""]"
8a2466db,single-session-preference,lru,262144,10,0.0,0.0,0.0,261457,28,50,22,"[""6a5b5a78"", ""3392c0c7"", ""d8b3e1c8_2"", ""3d0c9f89_1"", ""898bef66"", ""76967d22"", ""ultrachat_319799"", ""da704e79_2"", ""ultrachat_10500"", ""sharegpt_i33zh1e_15""]","[""answer_edb03329""]"
06878be2,single-session-preference,lru,262144,10,1.0,1.0,1.0,259617,26,48,22,"[""ca929779_1"", ""3e9fce53_1"", ""ultrachat_31347"", ""ultrachat_556731"", ""answer_555dfb94"", ""465e7ef9"", ""347bd498"", ""d75245ea"", ""sharegpt_GSC090N_6"", ""9863a1c8_3""]","[""answer_555dfb94""]"
75832dbd,single-session-preference,lru,262144,10,0.0,0.0,0.0,251952,25,48,23,"[""1ef63c66"", ""47ec1674_2"", ""c51583cd_1"", ""ultrachat_569211"", ""c884b67a_1"", ""ultrachat_165893"", ""sharegpt_GrLzv0V_262"", ""2bac8799_3"", ""9398da02"", ""2713d8a5""]","[""answer_d87a6ef8""]"
0edc2aef,single-session-preference,lru,262144,10,1.0,1.0,1.0,261985,23,46,23,"[""f20e72e4_1"", ""08ca1f31_2"", ""answer_d586e9cd"", ""ba01118a"", ""ultrachat_166065"", ""c6c3a982_1"", ""25b1afbc"", ""8464304d_2"", ""sharegpt_DWorlZE_0"", ""610299eb_1""]","[""answer_d586e9cd""]"
35a27287,single-session-preference,lru,262144,10,1.0,1.0,1.0,251387,29,51,22,"[""465f0d1b_1"", ""880ee13e"", ""answer_9b182436"", ""e4a1b565_2"", ""c9b1c309_4"", ""a98ff421_1"", ""ultrachat_267380"", ""58ae7c4f_3"", ""ultrachat_510702"", ""147e93c4""]","[""answer_9b182436""]"
32260d93,single-session-preference,lru,262144,10,1.0,1.0,1.0,253908,23,46,23,"[""answer_0250ae1c"", ""573dc24b_1"", ""ultrachat_26485"", ""c9a763e9"", ""6d3f5c68_4"", ""d6bbe94d_3"", ""sharegpt_H4jw5s7_39"", ""35c5419d_abs_2"", ""259d58da_2"", ""04bef53b""]","[""answer_0250ae1c""]"
195a1a1b,single-session-preference,lru,262144,10,1.0,1.0,1.0,261788,22,46,24,"[""answer_6dc4305e"", ""9f12daa1_1"", ""ultrachat_396124"", ""ed9dad6c_2"", ""d03b6a05_2"", ""668a301e"", ""af0ab6ab"", ""89a1800c_2"", ""eaebcc81_2"", ""ultrachat_381452""]","[""answer_6dc4305e""]"
afdc33df,single-session-preference,lru,262144,10,0.0,0.0,0.0,261910,24,46,22,"[""afa0c2e7_2"", ""b6558bfb"", ""d70b7418"", ""0b0bc8ae_2"", ""d03b6a05_3"", ""ca929779_1"", ""ultrachat_381452"", ""ultrachat_512490"", ""9b70268c"", ""8a9a28cc""]","[""answer_8549e5e0""]"
caf03d32,single-session-preference,lru,262144,10,1.0,1.0,1.0,256999,28,51,22,"[""answer_2fc6aabb"", ""ec806228"", ""4b1af06f_1"", ""eb0d8dc1_6"", ""5b39cd66_1"", ""bd6d0687"", ""b591b912_2"", ""sharegpt_3D7Qpuq_14"", ""8da8c7e0"", ""147e93c4""]","[""answer_2fc6aabb""]"
54026fce,single-session-preference,lru,262144,10,1.0,1.0,1.0,252268,26,49,23,"[""answer_f7b22c66"", ""ef2e4f61_1"", ""6e92e417"", ""fab585c2_1"", ""ba944cdc"", ""cca30919"", ""ultrachat_166270"", ""5600db68_1"", ""1a9f5723_6"", ""b8770374_2""]","[""answer_f7b22c66""]"
